from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5965374;5991515;98;6895;38;30;8119;39;29;8119;26;8530;23;8507
5965375;5991515;105;7369;41;35;9406;44;34;9406;22;8490;20;8467
5965376;5991515;108;7526;41;36;10079;42;34;10079;22;10413;19;10391
5965377;5991515;110;7703;39;32;9841;39;30;9841;21;10205;18;10182
5965378;5991515;111;7785;35;28;9857;36;26;9857;25;10247;23;10225
5965379;5991515;115;8057;35;28;8875;40;26;8875;22;9171;20;9149
5965380;5991515;122;8520;39;32;9192;43;30;9192;19;9501;17;9479
5965381;5991515;123;8576;41;34;9312;45;32;9312;21;9843;19;9820
5965382;5991515;122;8546;42;37;9544;47;35;9544;22;9887;20;9865
5965383;5991515;125;8742;46;42;9815;50;39;9815;23;10422;20;10399
5965384;5991515;130;9130;46;38;12013;51;40;10094;23;10749;21;10733
5965385;5991515;136;9531;50;43;10666;52;44;10454;24;11379;22;11363
5965386;5991515;135;9466;50;42;10588;50;40;9688;23;11240;21;11218
5965387;5991515;139;9753;50;41;13903;49;44;13903;24;11339;21;11317
5965388;5991515;142;9950;50;40;13795;48;42;12749;24;12238;21;12194
5965389;5991515;143;10002;47;41;13482;47;41;12368;24;11914;21;11870
5965390;5991515;148;10356;47;41;13461;47;41;12347;25;11776;22;11732
5965391;5991515;151;10540;44;37;12696;45;39;12696;24;11663;21;11619
5965392;5991515;152;10659;43;34;12538;43;37;12538;26;12243;23;12199
5965393;5991515;156;10900;42;33;12436;42;36;12436;24;13507;21;11968
5965394;5991515;160;11219;42;32;12683;41;35;12683;23;13190;20;13168
5965395;5991515;164;11487;42;34;12785;42;37;12785;22;13097;19;13075
5965396;5991515;167;11658;43;36;13513;43;37;13513;23;13075;20;13053
5965397;5991515;170;11869;42;33;13397;41;36;13646;23;13481;20;13459
5965398;5991515;172;12011;42;35;13718;42;36;13657;24;13045;21;13023
5965399;5991515;177;12360;46;41;14007;48;41;13982;26;13089;24;13066
5965400;5991515;182;12722;48;38;14493;51;45;13862;29;13238;26;13215
5965401;5991515;183;12824;43;34;14228;51;45;15466;25;13853;21;13830
5965402;5991515;186;13043;42;33;14176;51;44;15413;26;13866;22;13844
5965403;5991515;191;13382;49;38;14510;55;49;15747;29;14561;25;14539
5965404;5991515;198;13857;49;38;14993;57;49;16231;30;14682;27;14660
5965412;5991515;244;17056;71;58;21957;73;65;21489;39;17909;33;17886
5965415;5991515;250;17494;56;49;20603;59;54;19516;34;19579;30;19529
5965416;5991515;254;17771;52;46;20377;54;48;20131;34;19252;29;19230
5965417;5991515;259;18096;52;47;20481;52;46;20198;34;19512;29;19490
5965418;5991515;260;18234;51;43;19890;50;42;19890;33;19823;29;19801
5965419;5991515;264;18508;52;46;19895;55;46;20200;34;19883;30;19861
5965420;5991515;268;18764;52;46;20138;57;50;20138;35;20049;31;20026
5965421;5991515;274;19204;57;48;20772;59;53;20772;38;20500;34;20478
5965422;5991515;278;19470;52;46;20525;55;49;20525;36;20850;32;20827
5965423;5991515;280;19589;52;44;20359;53;47;20359;36;20925;31;20903
5965424;5991515;285;19959;52;45;20431;55;48;20431;37;22058;32;21279
5965425;5991515;289;20222;52;44;21333;52;47;21333;36;21955;32;21950
5965426;5991515;292;20455;52;45;21375;55;48;21375;37;22085;32;22080
5965427;5991515;293;20484;52;47;21503;55;50;21503;36;21952;32;21930
5965428;5991515;297;20794;56;48;21635;59;53;22570;39;22441;35;22436
5965429;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5965430;5991515;309;21615;55;47;22376;57;50;22376;41;24765;36;24737
5965431;5991515;310;21718;56;49;22466;59;52;22466;42;24735;37;24706
5965432;5991515;333;23320;72;62;25217;73;66;25217;47;24322;42;24317
5965433;5991515;320;22422;65;49;23276;63;54;23276;43;24002;37;23997
5965434;5991515;320;22368;60;48;23222;61;53;23222;40;23977;35;23972
5965435;5991515;323;22632;58;49;24175;59;54;24175;41;24440;36;24436
5965436;5991515;327;22881;58;47;23573;59;52;23573;41;24494;35;24489
5965437;5991515;331;23150;59;50;24223;61;55;24223;42;24792;37;24788
5965438;5991515;335;23468;60;51;24350;61;55;24350;44;25162;38;25157
5965439;5991515;339;23750;65;53;24634;65;58;24594;46;25404;40;25399
5965440;5991515;361;25280;71;62;26450;72;67;26450;46;26774;40;26745
5965441;5991515;362;25357;71;63;26526;74;67;25748;46;26756;40;26727
5965442;5991515;359;25150;69;61;26568;69;62;25508;48;26879;42;26850
5965443;5991515;363;25397;69;61;26395;69;62;26395;52;27180;46;27151
5965444;5991515;366;25631;69;62;25508;68;60;26554;51;27372;45;27332
5965445;5991515;370;25885;69;61;25799;68;59;26844;47;27625;41;27596
5965446;5991515;376;26298;69;62;26042;68;60;27088;50;28235;43;28206
5965447;5991515;378;26477;70;61;27388;69;62;27280;50;28299;43;28271
5965448;5991515;382;26766;71;63;27532;73;65;27487;51;28740;44;28711
5965449;5991515;386;27048;73;64;27619;75;69;27619;54;28951;47;28922
5965466;5991515;478;33456;102;92;33401;107;97;33401;60;40498;52;40984
5965467;5991515;478;33466;102;93;33472;107;98;33472;59;40639;51;41125
5965468;5991515;481;33690;105;96;33696;107;101;33696;61;41039;53;41525
5967093;5991515;126;8838;65;56;9827;66;59;10508;32;16391;29;14075
5967094;5991515;128;8962;68;60;10632;67;61;10632;27;9953;24;9931
5967095;5991515;105;7367;55;45;7450;54;45;7450;23;8802;20;8780
5967096;5991515;102;7115;52;40;7142;48;40;7142;23;8683;21;8661
5967097;5991515;99;6928;49;38;6955;46;38;6955;25;9111;23;9088
5967098;5991515;93;6520;45;32;6547;43;32;6547;24;9188;22;8467
5967099;5991515;91;6342;43;29;6369;42;29;6369;21;8183;19;8161
5967100;5991515;84;5845;41;27;6198;38;27;6198;21;7612;19;7590
5967101;5991515;78;5463;32;22;5487;35;22;5487;20;7231;18;7209
5967102;5991515;79;5564;37;25;5681;37;25;5681;19;7055;17;7033
5967103;5991515;70;4918;41;25;4793;42;33;5501;24;6696;22;6674
5967104;5991515;76;5313;44;33;5969;49;40;8177;20;7870;18;7848
5967105;5991515;71;4944;43;32;5290;43;37;6079;20;8160;18;8138
5967106;5991515;72;5054;45;34;5400;45;38;6189;28;8589;26;8567
5967107;5991515;72;5012;44;35;4951;45;37;5795;35;9041;33;9019
5967108;5991515;71;4945;45;38;7576;47;40;7576;20;7174;18;7152
5967109;5991515;66;4606;37;33;7237;41;34;7237;19;6075;17;6052
5967110;5991515;64;4468;37;32;7483;39;33;7483;20;5863;18;5841
5967111;5991515;64;4514;31;23;6885;34;24;6885;17;5110;15;5088
5967112;5991515;62;4357;23;19;6560;29;20;6560;18;4999;16;4977
5967113;5991515;64;4488;26;19;6615;29;20;6615;18;5133;16;5111
5967114;5991515;66;4592;31;23;6874;34;24;6874;19;5190;17;5168
5967115;5991515;66;4622;35;29;7582;35;28;7582;18;5249;16;5227
5967116;5991515;69;4804;32;25;7081;34;24;7081;18;5403;16;5380
5967117;5991515;69;4845;32;25;7038;35;24;7038;19;5759;17;5737
5967118;5991515;69;4800;34;27;7173;36;26;7173;19;6044;17;6021
5967119;5991515;72;5017;30;19;5991;26;17;5991;19;6945;17;6885
5967120;5991515;75;5271;32;25;6372;32;23;6372;22;7244;19;7184
5967121;5991515;80;5628;34;28;7248;34;27;7248;21;7521;18;7461
5967122;5991515;79;5500;33;26;7121;35;25;7121;21;7469;18;7409
5967123;5991515;83;5777;36;28;7466;35;27;7466;24;7939;22;7879
5967124;5991515;90;6331;38;29;8011;39;28;8011;27;8331;24;8271
5967125;5991515;88;6146;35;24;7670;32;23;7670;26;9004;23;8036
5967126;5991515;90;6299;33;22;7523;30;21;7523;21;8789;19;7821
5967127;5991515;104;7246;43;35;8471;46;34;8471;24;8904;22;7936
5967128;5991515;95;6681;36;27;7906;36;26;7906;23;8326;21;8303
5967129;5991515;99;6934;37;30;9091;38;29;9091;22;8397;20;8375
5967130;5991515;103;7226;39;32;9857;39;30;9857;22;8648;20;8626
5967131;5991515;106;7419;36;27;9493;36;25;9493;20;10046;18;10024
5967132;5991515;110;7735;39;31;9614;40;31;9614;24;10175;22;10153
5967133;5991515;111;7741;39;32;9680;40;32;9680;22;8708;19;8685
5967134;5991515;113;7912;40;32;9243;44;31;9243;22;9048;20;9025
5967135;5991515;121;8453;44;38;8228;47;36;8228;21;10025;19;10002
5967136;5991515;120;8393;44;37;8168;47;36;8168;25;10113;23;10090
5967137;5991515;125;8772;44;38;10310;47;40;10310;21;10307;18;10285
5967138;5991515;125;8772;43;38;10307;46;40;10307;21;10240;19;10218
5967139;5991515;136;9541;53;46;12576;59;49;11207;24;10905;21;10882
5967140;5991515;133;9286;44;39;10406;47;38;9508;21;10844;19;10822
5967141;5991515;136;9535;44;39;10732;47;41;9806;22;11123;20;11101
5967142;5991515;138;9650;44;38;10718;47;40;9792;26;11397;23;11374
5967143;5991515;142;9967;46;40;11063;46;41;11998;22;11522;19;11478
5967144;5991515;144;10070;42;38;11272;45;38;12868;22;11312;19;11270
5967145;5991515;148;10355;43;34;12359;42;36;12359;23;11678;20;11634
5967146;5991515;152;10632;40;35;12228;39;33;12228;25;12664;22;11818
5967147;5991515;155;10841;40;34;12182;39;32;12182;23;12506;20;11660
5967148;5991515;157;10976;37;33;11267;37;29;12313;25;13337;22;13315
5967149;5991515;160;11205;39;34;12496;39;33;12503;23;12838;20;12816
5967150;5991515;164;11448;42;33;12743;42;36;12743;22;12739;19;12717
5967151;5991515;169;11804;44;37;13091;45;39;13091;22;13003;19;12981
5967152;5991515;173;12088;42;35;13545;39;34;13140;22;12661;19;12639
5967153;5991515;176;12319;44;38;13752;45;39;13435;27;13034;24;13012
5967154;5991515;183;12817;49;39;14588;51;46;13957;23;13240;20;13218
5967155;5991515;186;13002;44;35;14330;53;46;15567;26;14029;23;14007
5967156;5991515;189;13224;47;36;14361;54;47;15598;26;14377;23;14355
5967157;5991515;192;13436;49;39;14574;58;50;15811;27;14193;23;14171
5967158;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5967169;5991515;257;17983;57;48;20156;59;52;20402;36;19279;31;19230
5967170;5991515;255;17872;52;45;20052;54;47;20052;33;19011;28;18989
5967171;5991515;259;18163;48;42;19839;51;47;19839;33;19112;29;19090
5967172;5991515;263;18379;47;43;19727;51;48;19459;33;19084;28;19062
5967173;5991515;267;18676;52;46;19838;54;47;20287;36;19593;32;19571
5967174;5991515;270;18892;55;49;20054;59;53;20054;35;19973;31;19951
5967175;5991515;275;19236;57;48;20787;59;53;20787;38;20747;33;20724
5967176;5991515;279;19539;52;44;20372;53;47;20372;37;21285;32;21262
5967177;5991515;284;19892;48;41;20162;49;44;20162;37;21363;32;21341
5967178;5991515;284;19876;48;40;20113;49;43;20113;37;21278;32;21256
5967179;5991515;286;20001;49;42;20238;51;45;20238;36;21786;32;21763
5967180;5991515;287;20117;54;46;20483;55;49;20483;37;21671;32;21667
5967181;5991515;292;20460;58;49;21840;59;54;21840;39;22213;34;22209
5967182;5991515;301;21082;59;51;21923;61;56;21923;39;22454;34;22450
5967183;5991515;312;21841;58;49;22618;59;54;22618;44;25105;39;25076
5967184;5991515;312;21858;58;49;22634;59;54;22634;43;25125;38;25078
5967185;5991515;336;23536;72;60;25571;71;64;25571;42;24901;37;24872
5967186;5991515;332;23262;71;62;25705;73;66;25705;44;24981;38;24977
5967187;5991515;327;22896;68;59;23747;68;60;24793;43;24583;37;24578
5967188;5991515;325;22733;65;53;23587;65;59;24504;43;24464;37;24459
5967189;5991515;329;23030;70;62;25216;69;63;24800;43;24661;37;24656
5967190;5991515;328;22954;62;54;25323;63;57;24376;42;24756;37;24751
5967191;5991515;332;23220;63;51;24126;63;56;24126;43;25293;38;25247
5967192;5991515;336;23503;64;51;24812;63;56;24186;45;25250;39;25245
5967193;5991515;340;23818;71;63;24976;70;63;25242;48;25771;43;25724
5967196;5991515;396;27706;84;75;30178;88;81;29045;56;30473;49;30444
5967197;5991515;394;27583;83;74;30055;85;79;28922;56;30482;49;30453
5967198;5991515;375;26265;70;62;27140;70;63;27140;50;28128;43;28099
5967199;5991515;375;26259;70;60;26988;69;64;26988;48;27952;42;27924
5967200;5991515;375;26258;64;53;26850;63;56;26850;48;27993;42;27964
5967201;5991515;380;26578;70;60;27354;69;62;27258;50;28390;43;28361
5967202;5991515;383;26789;70;59;27286;70;64;27286;51;28562;44;28533
5967203;5991515;387;27068;72;63;27565;75;68;27565;55;28942;47;28913
5967222;5991515;483;33809;105;98;33814;111;103;33814;60;41105;52;41591
5967223;5991515;486;34020;109;101;34026;113;106;34026;62;41438;54;41925
5968738;5991515;103;7224;54;45;7428;54;45;7428;23;8615;21;8592
5968739;5991515;99;6910;54;42;6938;48;42;6634;22;8473;20;8451
5968740;5991515;96;6700;54;39;6728;48;39;6424;22;8192;20;8170
5968741;5991515;96;6752;46;35;6782;44;35;6782;22;8546;20;8014
5968742;5991515;92;6420;42;32;6559;43;32;6559;21;7976;19;7954
5968743;5991515;81;5649;37;25;5661;37;25;5661;20;7394;18;7372
5968744;5991515;76;5306;32;22;5459;35;22;5459;19;7201;17;7179
5968745;5991515;73;5128;34;25;5674;35;25;5674;19;6935;17;6913
5968746;5991515;67;4724;37;22;4568;39;30;5279;18;6536;16;6514
5968747;5991515;73;5108;43;33;5994;46;39;6242;18;6379;16;6357
5968748;5991515;68;4731;38;29;5086;42;34;5866;23;6699;21;6677
5968749;5991515;67;4659;39;30;4598;42;33;5793;24;6957;22;6935
5968750;5991515;65;4570;43;33;4795;42;36;5990;20;6707;18;6684
5968751;5991515;67;4719;45;35;4945;44;37;5788;20;7184;19;7161
5968752;5991515;68;4794;43;36;7425;46;38;7425;19;5011;17;5011
5968753;5991515;59;4158;35;27;6846;35;28;6846;23;4984;21;4984
5968754;5991515;63;4376;31;22;6460;34;23;6460;19;5349;17;5326
5968755;5991515;58;4080;23;18;6183;29;19;6183;17;4706;15;4684
5968756;5991515;61;4291;28;21;6395;32;22;6395;17;4956;15;4934
5968757;5991515;59;4156;33;25;6709;34;26;6709;17;4831;16;4808
5968758;5991515;67;4673;36;30;7334;35;28;6008;22;5522;20;5500
5968759;5991515;64;4497;32;24;5626;34;22;5626;22;5805;20;5783
5968760;5991515;63;4380;32;23;5508;34;21;5508;21;5205;19;5183
5968761;5991515;66;4625;31;24;6312;30;22;5990;21;7296;19;7236
5968762;5991515;66;4594;31;17;5754;26;18;5754;19;6741;17;6681
5968763;5991515;69;4836;30;19;5948;26;17;5948;19;6780;17;6720
5968764;5991515;71;4997;31;23;6240;28;22;6240;20;6831;17;6771
5968765;5991515;75;5262;32;21;6775;30;20;6775;21;7192;18;7132
5968766;5991515;81;5688;34;24;7222;32;23;7222;21;7597;18;7537
5968767;5991515;81;5678;33;21;7024;30;20;7024;23;7653;20;7593
5968768;5991515;84;5872;35;23;7144;30;22;7144;26;8056;23;8033
5968769;5991515;88;6137;37;28;8387;36;27;8387;20;8643;18;7675
5968770;5991515;93;6516;34;25;8148;32;24;8148;21;8455;18;7487
5968771;5991515;97;6793;37;28;8424;36;27;8424;20;8170;18;8148
5968772;5991515;99;6921;35;26;8805;35;25;8805;20;8079;18;7967
5968773;5991515;101;7059;36;26;8777;35;25;8777;21;8260;18;8238
5968774;5991515;102;7139;36;26;9009;35;25;9009;20;8315;18;8292
5968775;5991515;105;7316;36;25;9195;35;25;9195;19;8359;17;8337
5968776;5991515;107;7508;38;31;7684;38;32;9671;20;8429;17;8406
5968777;5991515;110;7709;38;31;7733;41;29;7733;20;8657;18;8635
5968778;5991515;114;7981;38;32;7756;40;30;7756;20;9674;18;8821
5968779;5991515;114;8014;38;32;7789;40;30;7789;25;9687;23;8961
5968780;5991515;121;8456;40;33;9998;42;36;9998;20;10087;18;10064
5968781;5991515;122;8569;39;33;10034;42;36;10034;22;10170;20;10148
5968782;5991515;128;8989;40;36;9257;46;38;9257;21;10535;19;10589
5968783;5991515;130;9118;40;35;9210;45;37;9210;21;10674;18;10651
5968784;5991515;135;9469;40;36;9635;47;38;9635;22;10937;19;10915
5968785;5991515;135;9483;40;35;9816;45;37;9816;23;11628;20;11584
5968786;5991515;138;9668;40;35;9838;45;37;9838;23;11704;20;11627
5968787;5991515;144;10071;40;35;10151;43;37;10151;22;11198;19;11154
5968788;5991515;145;10156;39;30;12127;41;32;12127;22;11231;19;11188
5968789;5991515;148;10357;36;32;10955;39;31;12134;22;11348;19;11326
5968790;5991515;153;10704;37;33;10967;37;29;12012;24;12424;21;11577
5968791;5991515;158;11055;41;31;12586;39;34;12586;23;12753;20;11906
5968792;5991515;161;11277;41;31;12587;39;34;12587;25;12948;22;12925
5968793;5991515;166;11597;42;33;12798;42;35;12798;23;13050;21;13028
5968794;5991515;178;12476;47;40;13934;48;41;13576;20;12309;18;12287
5968795;5991515;173;12088;42;34;13041;43;37;13041;23;12607;20;12585
5968796;5991515;177;12379;46;36;13205;46;39;13205;30;13222;27;13200
5968798;5991515;188;13139;49;40;14619;57;51;15856;30;14376;27;14354
5968799;5991515;194;13577;51;41;14714;60;54;14322;26;14410;23;14388
5968800;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5968812;5991515;258;18086;56;50;20261;59;53;18803;35;19069;31;19038
5968813;5991515;259;18148;52;46;19695;54;49;19449;33;18930;28;18881
5968814;5991515;263;18405;47;43;19730;51;48;19730;34;19064;30;19042
5968815;5991515;263;18435;47;41;19650;49;44;19404;33;18911;28;18888
5968816;5991515;266;18650;51;43;19268;51;42;19268;34;19298;29;19276
5968817;5991515;271;18966;55;47;19581;57;46;19581;36;19282;32;19281
5968818;5991515;270;18871;57;47;19438;59;53;19660;41;19636;37;19634
5968819;5991515;281;19635;52;46;20466;55;49;20466;39;21395;34;21373
5968820;5991515;281;19649;47;39;20042;49;42;20042;37;20636;32;20580
5968821;5991515;280;19608;45;38;19967;49;41;19967;36;21637;32;21614
5968822;5991515;282;19754;48;41;20153;49;44;20153;36;21368;31;21346
5968823;5991515;287;20080;55;47;20551;56;47;20463;38;21689;34;21667
5968824;5991515;291;20346;57;49;20818;59;54;20818;39;22756;34;22751
5968825;5991515;322;22539;70;63;23316;69;64;23316;42;22770;37;22765
5968826;5991515;316;22129;64;53;22906;65;58;22906;41;22620;36;22615
5968827;5991515;316;22093;62;52;22854;63;57;22854;49;25635;43;25630
5968828;5991515;336;23549;73;58;25427;72;62;25427;45;25410;39;25406
5968829;5991515;334;23392;71;59;25233;71;63;25233;47;25059;41;25055
5968830;5991515;331;23142;70;58;25161;69;62;25161;45;24977;40;24972
5968831;5991515;330;23113;70;61;25343;69;64;24884;46;25059;40;25054
5968832;5991515;330;23120;70;63;25307;69;64;24891;45;24862;40;24857
5968833;5991515;333;23302;68;62;23540;67;60;24585;43;25052;38;25006
5968834;5991515;334;23402;69;63;23639;68;59;24352;44;25367;38;25320
5968835;5991515;336;23543;70;62;24826;69;61;24493;44;25500;38;25454
5968836;5991515;340;23814;71;63;24978;70;63;25244;46;25610;40;25564
5968837;5991515;403;28210;84;74;30442;91;85;29396;62;30852;55;30823
5968838;5991515;396;27707;84;72;29972;87;80;29173;54;30432;46;30404
5968839;5991515;392;27449;79;70;29782;83;77;28983;53;30218;46;30189
5968840;5991515;390;27313;78;70;29785;81;75;28652;54;30364;47;30335
5968841;5991515;385;26915;78;70;27644;79;74;27644;58;28608;51;30215
5968842;5991515;379;26560;71;65;27289;74;66;27289;53;28280;46;28251
5968843;5991515;379;26517;69;60;26240;68;58;27285;50;28277;43;28249
5968844;5991515;382;26736;70;62;27512;69;62;27512;51;28521;44;28492
5968845;5991515;385;26976;70;64;27472;70;63;27472;51;28743;44;28714
5968846;5991515;391;27398;73;64;27892;76;69;27892;54;29209;47;29181
5970379;5991515;100;7026;57;43;7054;61;44;6750;22;8566;20;8544
5970380;5991515;95;6662;55;38;6690;49;39;6386;21;8193;19;8171
5970381;5991515;92;6453;50;35;6481;46;36;6177;21;7958;19;7935
5970382;5991515;91;6387;47;34;6415;44;35;6111;22;7962;20;7940
5970383;5991515;88;6153;43;31;6181;43;32;5877;23;7869;21;7847
5970384;5991515;92;6411;50;34;6439;46;35;6135;20;7510;18;7488
5970385;5991515;74;5181;34;27;5818;36;27;5818;18;6978;16;6956
5970386;5991515;70;4868;31;20;4877;33;20;4877;18;6580;16;6557
5970387;5991515;68;4771;37;22;4616;40;29;5515;18;6568;17;6546
5970388;5991515;65;4582;35;22;4574;39;28;5164;17;6347;16;6324
5970389;5991515;66;4654;39;30;4594;42;33;5789;19;6349;17;6327
5970390;5991515;63;4389;35;26;4328;37;29;5524;17;6151;15;6129
5970391;5991515;60;4196;37;29;4573;39;29;5792;17;6444;16;6422
5970392;5991515;60;4222;39;32;6217;41;29;5817;19;6987;17;6965
5970393;5991515;57;4000;35;29;5749;37;26;5350;18;4837;16;4837
5970394;5991515;56;3950;32;26;6694;35;26;6694;18;4763;16;4763
5970395;5991515;59;4159;28;21;6409;32;22;6409;19;4970;17;4947
5970396;5991515;56;3938;23;18;6222;29;19;6222;16;4730;14;4708
5970397;5991515;54;3795;28;21;6372;30;22;6372;18;4541;17;4519
5970398;5991515;59;4146;33;26;6723;34;27;6723;24;4944;23;4922
5970399;5991515;58;4032;32;24;5583;32;22;5583;17;4600;16;4577
5970400;5991515;58;4084;32;20;5294;29;18;5294;20;4931;18;4909
5970401;5991515;59;4112;30;18;5204;30;16;5204;21;4979;19;4957
5970402;5991515;60;4186;30;15;5258;27;16;5258;20;6875;18;6883
5970403;5991515;62;4370;30;20;6016;27;19;6016;18;6525;16;6465
5970404;5991515;67;4682;30;18;5921;26;17;5921;19;6651;17;6591
5970405;5991515;69;4829;32;22;5740;30;21;5740;19;6315;17;6255
5970406;5991515;71;4986;32;24;5897;33;23;5897;19;6291;17;6231
5970407;5991515;76;5304;34;27;7458;34;26;7458;21;7434;18;7412
5970408;5991515;79;5555;34;24;7235;32;23;7235;22;7529;20;7557
5970409;5991515;81;5642;36;26;7394;35;25;7394;23;7611;21;7589
5970410;5991515;85;5944;35;27;8300;35;26;8300;20;7026;17;7003
5970411;5991515;90;6292;32;22;7971;30;21;7971;21;7161;18;7139
5970412;5991515;93;6518;35;25;8182;35;24;8182;20;7906;18;7884
5970413;5991515;96;6709;33;27;8885;34;26;8885;18;7845;16;7823
5970414;5991515;96;6753;35;26;8826;35;25;8826;19;8083;17;8007
5970415;5991515;99;6905;36;28;9079;35;26;9079;20;8200;18;8177
5970416;5991515;101;7094;34;26;9304;35;26;9304;20;8091;18;8069
5970417;5991515;104;7285;33;25;7307;37;23;7307;20;8308;17;8286
5970418;5991515;107;7460;33;26;7366;39;24;7366;19;8244;17;8224
5970419;5991515;110;7715;35;28;7490;39;26;7490;20;9501;17;8648
5970420;5991515;115;8080;39;31;9903;39;34;9903;20;10030;18;10007
5970421;5991515;117;8189;37;30;9734;39;32;9734;20;9659;17;9637
5970422;5991515;123;8587;40;34;10052;43;37;10052;21;10041;18;10019
5970423;5991515;127;8873;38;32;9014;40;34;9014;21;10208;18;10186
5970424;5991515;126;8842;38;31;8934;40;33;8934;24;10688;21;10666
5970425;5991515;129;9012;37;29;9154;39;31;8951;23;11802;20;11758
5970426;5991515;133;9293;39;32;9603;40;34;9603;22;11438;19;11394
5970427;5991515;137;9561;38;33;10014;42;35;10014;24;11317;21;11273
5970428;5991515;139;9704;38;31;9819;40;33;9819;20;10904;18;10860
5970429;5991515;146;10188;38;29;11941;39;32;11941;22;10834;19;10811
5970430;5991515;147;10268;35;30;10620;36;28;11665;21;11034;18;11012
5970431;5991515;154;10778;34;30;10625;36;28;11670;25;12042;22;12019
5970432;5991515;159;11112;42;31;12030;40;34;12030;27;13664;25;13642
5970433;5991515;166;11638;39;30;12572;39;32;12572;26;13215;23;13193
5970434;5991515;166;11620;38;34;11466;39;31;12512;23;12265;20;12242
5970435;5991515;168;11788;39;30;12550;39;32;12550;23;12403;21;12381
5970436;5991515;177;12392;46;38;13321;49;41;13321;25;12909;22;12887
5970437;5991515;179;12527;48;40;13345;49;43;13456;29;13099;26;13076
5970439;5991515;192;13428;54;44;14909;59;55;14568;30;14366;27;14344
5970440;5991515;193;13529;54;45;14968;62;56;16205;28;14769;24;14747
5970441;5991515;198;13893;57;49;15247;67;59;15761;29;15036;25;15014
5970442;5991515;204;14269;63;54;14590;63;57;15636;31;15432;27;15410
5970452;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5970453;5991515;257;18023;54;46;19418;59;51;18660;33;18860;28;18778
5970454;5991515;257;17964;52;46;19635;54;50;19600;32;18620;28;18597
5970455;5991515;258;18083;47;42;19074;48;44;19178;32;18545;27;18523
5970456;5991515;260;18220;47;40;19255;49;44;19220;32;18716;28;18694
5970457;5991515;263;18442;51;42;19251;50;41;19251;32;18915;28;18893
5970458;5991515;265;18540;51;42;19107;51;44;19449;35;19215;31;19214
5970459;5991515;267;18669;52;46;19468;53;46;19222;33;19258;29;19256
5970460;5991515;272;19015;52;44;19622;53;47;19622;36;20296;32;19922
5970461;5991515;278;19466;52;47;20279;52;46;20279;38;20410;34;20354
5970462;5991515;276;19331;48;41;20121;49;44;20121;38;20335;34;20279
5970463;5991515;279;19554;55;47;20589;57;50;20589;37;21077;32;21055
5970464;5991515;283;19791;57;48;20811;59;53;20811;38;21115;34;21092
5970465;5991515;290;20293;57;48;20766;59;53;20766;44;22108;39;22086
5970466;5991515;322;22538;70;63;23314;69;64;23314;41;21363;36;21341
5970467;5991515;321;22470;70;63;23230;69;62;23230;52;26553;46;26548
5970468;5991515;321;22453;70;63;23214;69;62;23214;49;25902;43;26365
5970469;5991515;341;23839;77;62;25696;76;66;25696;46;25656;40;25651
5970470;5991515;345;24128;82;66;26010;80;70;26010;48;26049;42;26044
5970471;5991515;335;23430;72;62;25421;74;66;25421;50;25360;44;25356
5970477;5991515;404;28246;84;72;30293;88;83;29247;60;30711;52;30682
5970478;5991515;400;28035;82;69;30067;86;80;29022;60;30714;53;30685
5970479;5991515;396;27698;79;68;30032;83;77;28998;55;30383;48;30354
5970480;5991515;391;27395;75;66;29512;79;73;28713;54;30001;46;29972
5970481;5991515;388;27140;74;66;29537;79;72;28404;54;29963;46;29934
5970482;5991515;391;27381;73;62;28244;75;69;28244;52;29491;45;29462
5970483;5991515;384;26876;70;64;28548;69;64;27650;56;28459;49;28430
5970484;5991515;382;26714;72;64;28053;71;64;28053;49;28475;42;28446
5970485;5991515;386;27007;70;61;27982;70;63;27580;51;28884;44;28856
5970486;5991515;389;27225;70;61;27954;74;66;27954;51;28959;44;28930
5970487;5991515;392;27446;73;65;28216;76;69;27940;53;29328;46;29299
5972019;5991515;102;7136;57;45;7164;61;46;6860;22;8683;20;8660
5972020;5991515;99;6896;56;41;6924;53;42;6620;23;8434;20;8412
5972021;5991515;101;7090;57;44;7118;61;45;6814;21;8080;19;8057
5972022;5991515;89;6234;46;32;6262;44;33;5958;20;7764;18;7742
5972023;5991515;84;5858;38;27;5886;39;27;5582;20;7419;18;7397
5972024;5991515;78;5477;33;21;5509;37;22;5205;19;7007;17;6985
5972025;5991515;73;5102;35;25;5220;35;25;5220;18;6737;16;6715
5972026;5991515;69;4829;29;20;4905;33;20;4905;18;6567;16;6545
5972027;5991515;65;4525;29;21;4553;33;21;4922;20;6282;18;6563
5972028;5991515;60;4210;33;22;4054;30;22;4765;16;5941;15;5919
5972029;5991515;58;4060;33;21;3992;32;23;4835;16;5840;15;5817
5972030;5991515;56;3913;34;22;5002;31;21;5002;17;6069;15;6047
5972031;5991515;56;3886;35;27;5289;38;26;5289;18;6407;16;6385
